From,To,Mean,Std. Dev
Kiire-c1d11e2429fa,Kawasaki-3c5642389c14,446.16713070374914,3633.027778089009
Oita-d53c3f263e6d,Kiire-c1d11e2429fa,6427.71760164368,1091.0176344949323
Kiire-c1d11e2429fa,Oita-d53c3f263e6d,3881.921827136895,415.3664690584112
Sakai-Semboku-c9b22e968c26,Kiire-c1d11e2429fa,2516.044816707054,0.0
Kiire-c1d11e2429fa,Sakai-Semboku-c9b22e968c26,1832.0101766426906,176.58316500406784
Hannan-6bf36267ddf0,Mizushima-972596797070,14177.819836825605,1866.6593121476294
Mizushima-972596797070,Hannan-6bf36267ddf0,3540.277211257244,0.0
Iwakuni Ko-3ec9f7fd5723,Kiire-c1d11e2429fa,4773.63633806799,0.0
Kiire-c1d11e2429fa,Iwakuni Ko-3ec9f7fd5723,4316.799233652575,0.0
Kobe-979d4b8273a3,Sakai-Semboku-c9b22e968c26,1724.9510977316456,0.0
Sakai-Semboku-c9b22e968c26,Kobe-979d4b8273a3,427.1020107149985,0.0
Yokohama-aa8f1ab13ec7,Kiire-c1d11e2429fa,8316.842297928457,0.0
Kiire-c1d11e2429fa,Yokohama-aa8f1ab13ec7,8996.622388018437,0.0
Owase-793601e25951,Kawasaki-3c5642389c14,239.17568017351016,0.0
Kawasaki-3c5642389c14,Owase-793601e25951,2005.0472434962728,700.8429565742256
Tosa-shimizu-e76ed49f73db,Kiire-c1d11e2429fa,1201.2731428019458,0.0
Kiire-c1d11e2429fa,Tosa-shimizu-e76ed49f73db,9118.818906170925,1895.269003868339
Hibi-ko-bb2f119d2b5b,Mizushima-972596797070,1988.1433998775594,267.33449265529845
Mizushima-972596797070,Hibi-ko-bb2f119d2b5b,930.8933812206311,0.0
Nagahama-682becb2aa16,Iwakuni Ko-3ec9f7fd5723,508.72348234491284,14311.551605533554
Iwakuni Ko-3ec9f7fd5723,Nagahama-682becb2aa16,11764.11825434579,0.0
Nagahama-682becb2aa16,Kiire-c1d11e2429fa,6785.927691021298,0.0
Kiire-c1d11e2429fa,Nagahama-682becb2aa16,8262.920215535727,163.7538656404373
Sakaide-2a8108a72b5b,Mizushima-972596797070,14329.568615716827,4950.904870163191
Mizushima-972596797070,Sakaide-2a8108a72b5b,1433.529250113419,0.0
Nango-2eb87ffa95ac,Kiire-c1d11e2429fa,7224.2089718107845,0.0
Kiire-c1d11e2429fa,Nango-2eb87ffa95ac,6370.579363503776,1516.093144499431
Tachibana-6f7f6a7dfe03,Sakai-Semboku-c9b22e968c26,10392.902384976993,0.0
Sakai-Semboku-c9b22e968c26,Tachibana-6f7f6a7dfe03,3483.4498903183394,0.0
Kiire-c1d11e2429fa,Chiba-6cce4016be7b,2887.676053015537,0.0
Chiba-6cce4016be7b,Kiire-c1d11e2429fa,614.0141527991667,0.0
Mutsu Ogawara-85ce93e211c6,Shibushi Wan-9ff6fc1396fd,4553.75356115584,834.8776124641888
Shibushi Wan-9ff6fc1396fd,Mutsu Ogawara-85ce93e211c6,5680.603397572667,0.0
Shibushi Wan-9ff6fc1396fd,Kiire-c1d11e2429fa,2479.7212382916514,1929.0244606629017
Kiire-c1d11e2429fa,Shibushi Wan-9ff6fc1396fd,639.2222472933747,0.0
Aogashima-380dbe57b337,Yokohama-aa8f1ab13ec7,7754.52007094449,0.0
Yokohama-aa8f1ab13ec7,Aogashima-380dbe57b337,5458.184796480966,985.9288509621939
Kushimoto-d61f845045fd,Kiire-c1d11e2429fa,10861.736932906286,0.0
Kiire-c1d11e2429fa,Kushimoto-d61f845045fd,234.0760129167349,0.0
Yokohama-aa8f1ab13ec7,Tomakomai-c94f864ced4a,25462.017178896473,0.0
Tomakomai-c94f864ced4a,Yokohama-aa8f1ab13ec7,1030.64439430508,0.0
Tomakomai-c94f864ced4a,Onahama Ko-7a3fed174612,24594.381952108783,0.0
Onahama Ko-7a3fed174612,Tomakomai-c94f864ced4a,5903.053996395039,0.0
Miyako-ad59e9142593,Tomakomai-c94f864ced4a,21548.663046267826,0.0
Tomakomai-c94f864ced4a,Miyako-ad59e9142593,2899.7330573093286,0.0
Kochi-e6e88119c460,Shibushi Wan-9ff6fc1396fd,368.9777622559053,0.0
Shibushi Wan-9ff6fc1396fd,Kochi-e6e88119c460,4809.912780572748,1723.1862721281057
Shibushi Wan-9ff6fc1396fd,Tomakomai-c94f864ced4a,8508.710594245793,1881.1768070820995
Tomakomai-c94f864ced4a,Shibushi Wan-9ff6fc1396fd,4214.015947270932,26.925578865590925
Tomakomai-c94f864ced4a,Kiire-c1d11e2429fa,566.5168831274216,0.0
Kiire-c1d11e2429fa,Tomakomai-c94f864ced4a,2480.4424501264934,0.0
Matsuyama-e7211cdd0f1c,Kiire-c1d11e2429fa,2882.3147887294717,0.0
Kiire-c1d11e2429fa,Matsuyama-e7211cdd0f1c,7297.695071350694,1970.3583044578743
Kiire-c1d11e2429fa,Shimotsu-3d4c4b2e6f91,4564.738629603911,0.0
Shimotsu-3d4c4b2e6f91,Kiire-c1d11e2429fa,10138.653642251185,0.0
Shimotsu-3d4c4b2e6f91,Tachibana-6f7f6a7dfe03,1092.1574977020143,0.0
Tachibana-6f7f6a7dfe03,Shimotsu-3d4c4b2e6f91,5767.011510965984,0.0
Tachibana-6f7f6a7dfe03,Kiire-c1d11e2429fa,8561.323322454582,418.52004873212974
Kiire-c1d11e2429fa,Tachibana-6f7f6a7dfe03,610.9451274411908,595.6661964769398
Matsuyama-e7211cdd0f1c,Iwakuni Ko-3ec9f7fd5723,7616.1717650173405,0.0
Iwakuni Ko-3ec9f7fd5723,Matsuyama-e7211cdd0f1c,5224.702808061904,0.0
Yura-7aaaa98a7398,Shimotsu-3d4c4b2e6f91,892.9801274898549,216.3494036171178
Shimotsu-3d4c4b2e6f91,Yura-7aaaa98a7398,998.3331951850553,0.0
Yura-7aaaa98a7398,Kiire-c1d11e2429fa,1554.9844928300722,0.0
Kiire-c1d11e2429fa,Yura-7aaaa98a7398,1192.4745588716432,0.0
Sakaide-2a8108a72b5b,Kiire-c1d11e2429fa,941.5293295577131,450.9967640675429
Kiire-c1d11e2429fa,Sakaide-2a8108a72b5b,14173.723145304843,0.0
Yura-7aaaa98a7398,Sakai-Semboku-c9b22e968c26,47752.80509959033,0.0
Sakai-Semboku-c9b22e968c26,Yura-7aaaa98a7398,3475.463526965587,0.0
Yura-7aaaa98a7398,Mizushima-972596797070,973.1000069432027,0.0
Mizushima-972596797070,Yura-7aaaa98a7398,1982.1613838838264,0.0
Aokata-4ea2dcafcf74,Kiire-c1d11e2429fa,808.3371103042774,700.2043538968328
Kiire-c1d11e2429fa,Aokata-4ea2dcafcf74,1232.936225173573,0.0
Onahama Ko-7a3fed174612,Kiire-c1d11e2429fa,11978.973937197708,0.0
Kiire-c1d11e2429fa,Onahama Ko-7a3fed174612,3098.776498559095,0.0
Kawanoishi-68b06633efe8,Kiire-c1d11e2429fa,6241.274032218939,0.0
Kiire-c1d11e2429fa,Kawanoishi-68b06633efe8,5160.087526836873,0.0
Uchinomi-45fd8960cff6,Mizushima-972596797070,19387.45108154584,0.0
Mizushima-972596797070,Uchinomi-45fd8960cff6,3188.7401834143634,705.9774005234523
Sakate-db256ae9190a,Kiire-c1d11e2429fa,1110.8021385675024,0.0
Kiire-c1d11e2429fa,Sakate-db256ae9190a,922.0222077729308,944.5016695213066
Tosa-shimizu-e76ed49f73db,Sakai-Semboku-c9b22e968c26,3108.576300335865,0.0
Sakai-Semboku-c9b22e968c26,Tosa-shimizu-e76ed49f73db,7765.542163618053,0.0
Tachibana-6f7f6a7dfe03,Mizushima-972596797070,428.60399111870635,0.0
Mizushima-972596797070,Tachibana-6f7f6a7dfe03,15352.755022600322,0.0
Hibi-ko-bb2f119d2b5b,Kiire-c1d11e2429fa,5448.216124842003,0.0
Kiire-c1d11e2429fa,Hibi-ko-bb2f119d2b5b,12764.215385828747,0.0
Falmouth-3fb429378747,Ceuta-e2de790bdd0f,6439.593574615351,489.44749200776556
Ceuta-e2de790bdd0f,Falmouth-3fb429378747,2753.154606531939,0.0
Fos-a89094aa52c0,Salcombe Harbor-3e15227ecf9a,11332.042353412251,0.0
Salcombe Harbor-3e15227ecf9a,Fos-a89094aa52c0,12018.670120905113,971.1885452891504
Kota Agung-84a3447ce3f6,Balongan-1fd4b61205b9,5961.670909071761,88.25009113144765
Balongan-1fd4b61205b9,Kota Agung-84a3447ce3f6,5039.389939962338,0.0
Cinta-3a938c039496,Tuban-a24ac0e38ee9,3797.0445645174295,308.6636276220927
Tuban-a24ac0e38ee9,Cinta-3a938c039496,1742.9475535171532,186.2156436981323
Gdansk-34ceedb9667f,Beaumaris-08ae971b5c71,5361.179009475292,0.0
Beaumaris-08ae971b5c71,Gdansk-34ceedb9667f,3491.402203700252,0.0
Donges-29e6374381eb,Rotterdam-92c070ce8e92,1085.9070987515477,0.0
Rotterdam-92c070ce8e92,Donges-29e6374381eb,3464.0533633823734,0.0
Rotterdam-92c070ce8e92,Frederikshavn-09d8333af9ca,4869.041841131297,8415.531237383033
Frederikshavn-09d8333af9ca,Rotterdam-92c070ce8e92,1366.729740475266,721.413616880705
Gorm Terminal-6743587d7141,Beryl Terminal-fd1acfcd9ad2,1107.8460418763225,0.0
Beryl Terminal-fd1acfcd9ad2,Gorm Terminal-6743587d7141,4722.463201531476,1995.6256451438446
Farsund-14af913454e5,Skagen Havn-db9fa00eadc5,6445.507261742503,0.0
Skagen Havn-db9fa00eadc5,Farsund-14af913454e5,1367.8058535826362,0.0
Gothenburg-de0033e99214,Cyrus Terminal-7929470e34f7,3150.899879376421,1763.3357250604658
Cyrus Terminal-7929470e34f7,Gothenburg-de0033e99214,1078.550196813131,872.02474590097
Cyrus Terminal-7929470e34f7,Mongstad-8338fd2d4afb,4015.9735984284202,210.79394590885056
Mongstad-8338fd2d4afb,Cyrus Terminal-7929470e34f7,30185.569031723357,123.41910081775137
Dan Terminal-0d7903c587ae,Hamburg-063772b8f28b,4221.077514375468,1841.973750222683
Hamburg-063772b8f28b,Dan Terminal-0d7903c587ae,1925.715398428025,0.0
Gdansk-34ceedb9667f,Rotterdam-92c070ce8e92,883.4386491743672,0.0
Rotterdam-92c070ce8e92,Gdansk-34ceedb9667f,5563.274139763144,3903.3117976572094
Tranmere-7a5883e42177,Rotterdam-92c070ce8e92,1045.0038468592386,0.0
Rotterdam-92c070ce8e92,Tranmere-7a5883e42177,3740.8316349384186,0.0
Gryphon Terminal-c60fa19a5389,Lyness-b0a6e09ce2a9,474.121009652359,0.0
Lyness-b0a6e09ce2a9,Gryphon Terminal-c60fa19a5389,10958.899064650062,0.0
Skagen Havn-db9fa00eadc5,Stromness-8f0bc183e5a9,461.60371257088536,0.0
Stromness-8f0bc183e5a9,Skagen Havn-db9fa00eadc5,17303.46210990748,0.0
Gullfaks Terminal-58491a793280,Gothenburg-de0033e99214,5899.136017829128,0.0
Gothenburg-de0033e99214,Gullfaks Terminal-58491a793280,6531.863736858799,970.8371823884419
Lyness-b0a6e09ce2a9,Wilhelmshaven-34a71cee910d,6517.611122105195,0.0
Wilhelmshaven-34a71cee910d,Lyness-b0a6e09ce2a9,546.8739330167424,0.0
Beryl Terminal-fd1acfcd9ad2,Le Havre-4c8da7f30f05,9419.571077571938,1877.156334697939
Le Havre-4c8da7f30f05,Beryl Terminal-fd1acfcd9ad2,13466.727430027873,0.0
Mobile-17568e28e776,Covenas-76285da2ae54,2227.090094659093,664.1713833208906
Covenas-76285da2ae54,Mobile-17568e28e776,195.43722864182476,0.0
Icdas-bdb5025eb89f,Sarroch-5e39efaa7d08,3732.9982281382117,0.0
Sarroch-5e39efaa7d08,Icdas-bdb5025eb89f,34593.25928552373,0.0
Stronsay-b3961c7afc7c,Rotterdam-92c070ce8e92,4750.296600250389,2088.6204728326024
Rotterdam-92c070ce8e92,Stronsay-b3961c7afc7c,2667.068331286812,0.0
Pembroke-c44d85ab621f,Heidrun Field-f189358c23bc,891.8368694419474,0.0
Heidrun Field-f189358c23bc,Pembroke-c44d85ab621f,11920.469734277376,0.0
Le Havre-4c8da7f30f05,Heidrun Field-f189358c23bc,1041.1632075907696,5371.838400854979
Heidrun Field-f189358c23bc,Le Havre-4c8da7f30f05,1117.4627378757532,0.0
Heidrun Field-f189358c23bc,Odden-b7d736f50f00,3280.8452110725652,1749.517151745711
Odden-b7d736f50f00,Heidrun Field-f189358c23bc,2568.5440755753225,0.0
Antwerp-03800591867c,Gullfaks Terminal-58491a793280,3754.85640298393,0.0
Gullfaks Terminal-58491a793280,Antwerp-03800591867c,564.1383594068727,0.0
Tranmere-7a5883e42177,Beryl Terminal-fd1acfcd9ad2,31197.58575939195,0.0
Beryl Terminal-fd1acfcd9ad2,Tranmere-7a5883e42177,547.4429288739879,0.0
Hirtshals-6be34cfe6adf,Statfjord Terminal-4deb8eea9fde,2165.0436430994887,0.0
Statfjord Terminal-4deb8eea9fde,Hirtshals-6be34cfe6adf,1693.4511420496199,559.1863185193664
Fedje-7d42a4d15909,Mongstad-8338fd2d4afb,12761.022423982246,0.0
Mongstad-8338fd2d4afb,Fedje-7d42a4d15909,5684.239688951939,0.0
Skudeneshavn-7ba2b3025c31,Grimsby-d6f49c2e1bad,6120.812948066344,627.3000646205365
Grimsby-d6f49c2e1bad,Skudeneshavn-7ba2b3025c31,2482.8158244671104,0.0
Grimsby-d6f49c2e1bad,Gorm Terminal-6743587d7141,25870.40891708502,0.0
Gorm Terminal-6743587d7141,Grimsby-d6f49c2e1bad,8218.088709245092,0.0
Rotterdam-92c070ce8e92,Kalundborg-8a215b9131f6,3620.259189757278,0.0
Kalundborg-8a215b9131f6,Rotterdam-92c070ce8e92,1635.4405817963138,0.0
Veere-9fbd840d0ab7,Skoldvik-9ac362d9504c,5090.622688128433,255.10457667605516
Skoldvik-9ac362d9504c,Veere-9fbd840d0ab7,3332.34710087957,0.0
Lindo-f69a5cb5a452,Gullfaks Terminal-58491a793280,587.5704352755704,0.0
Gullfaks Terminal-58491a793280,Lindo-f69a5cb5a452,3489.964302681165,26.1213227216052
Brofjorden-8f0115714312,Gullfaks Terminal-58491a793280,4186.1843487491915,0.0
Gullfaks Terminal-58491a793280,Brofjorden-8f0115714312,1162.3496967223925,0.0
Mongstad-8338fd2d4afb,Ardrossan-8bbd0ea8f7b5,1883.9641566936536,0.0
Ardrossan-8bbd0ea8f7b5,Mongstad-8338fd2d4afb,2992.3918283978855,81.54347942555148
Ardrossan-8bbd0ea8f7b5,Whiffen Head-9d95e17d2034,4418.8612974308235,0.0
Whiffen Head-9d95e17d2034,Ardrossan-8bbd0ea8f7b5,421.7747248020953,0.0
Suez-4ad378ddd198,Fos-a89094aa52c0,1181.0925647841027,1219.4669403194275
Fos-a89094aa52c0,Suez-4ad378ddd198,13335.827408835201,0.0
Fos-a89094aa52c0,Castellon-08c2845d53fd,9073.474298129377,6625.941993720303
Castellon-08c2845d53fd,Fos-a89094aa52c0,3735.2794842172216,27.246792147721013
Az Zawiyah-55a0bc1ebc27,Genoa-65f8cdf3c546,1039.0800050379673,0.0
Genoa-65f8cdf3c546,Az Zawiyah-55a0bc1ebc27,3836.2622577609045,8391.540713372033
Az Zawiyah-55a0bc1ebc27,Milazzo-fab25159eebe,2385.7735090701594,485.5234249147313
Milazzo-fab25159eebe,Az Zawiyah-55a0bc1ebc27,5604.832606263361,90.68303557097501
Malta Freeport-d3fb8c6279a1,Bouri-58e9b14b246d,1692.7293849937892,955.4581494509
Bouri-58e9b14b246d,Malta Freeport-d3fb8c6279a1,616.4707339936773,0.0
Bouri-58e9b14b246d,Fos-a89094aa52c0,1515.8442107294939,118.7516430446466
Fos-a89094aa52c0,Bouri-58e9b14b246d,8898.352837873903,78.48691784421129
Ambelaki-f95bf05978df,Ashtart-1a30d67c61b9,7863.600303641074,0.0
Ashtart-1a30d67c61b9,Ambelaki-f95bf05978df,15960.856127945819,0.0
Nemrut Bay-e89f801cf7ac,Augusta-facbcc9badd3,1915.5253060472112,442.5041937682938
Augusta-facbcc9badd3,Nemrut Bay-e89f801cf7ac,14143.259774782562,0.0
Marsa-el-Brega-47896c91db43,Tarragona-75e622055165,5056.554764094818,703.4349398481022
Tarragona-75e622055165,Marsa-el-Brega-47896c91db43,8724.383658164663,0.0
Taman-9f1125c5b4b6,Novorossiysk-45a5021eee47,1600.3146877270367,0.0
Novorossiysk-45a5021eee47,Taman-9f1125c5b4b6,1002.4976563296842,0.49585453678857777
Anapa-424a7ff8504e,Novorossiysk-45a5021eee47,2397.445810271104,0.0
Novorossiysk-45a5021eee47,Anapa-424a7ff8504e,3787.6292673194403,2319.419072514912
Antwerp-03800591867c,Rotterdam-92c070ce8e92,9351.255969744097,0.0
Rotterdam-92c070ce8e92,Antwerp-03800591867c,781.5960708661719,0.0
Novorossiysk CPC-3b26a9570fd1,Tutunciftlik-193af158122c,52893.8598161215,4831.192620449059
Tutunciftlik-193af158122c,Novorossiysk CPC-3b26a9570fd1,1489.0786634887702,26.85006522445368
Novorossiysk-45a5021eee47,Pivdennyi-2a9246bd7341,1097.6416152964903,0.0
Pivdennyi-2a9246bd7341,Novorossiysk-45a5021eee47,8721.092570169994,0.0
Novorossiysk-45a5021eee47,Nemrut Bay-e89f801cf7ac,1726.7418703922058,0.0
Nemrut Bay-e89f801cf7ac,Novorossiysk-45a5021eee47,5921.096771853272,0.0
Novorossiysk CPC-3b26a9570fd1,Thessaloniki-66e8437b5188,1641.6849996073288,0.0
Thessaloniki-66e8437b5188,Novorossiysk CPC-3b26a9570fd1,4697.170046389834,1813.933341011464
Tenes-bcf7a64fa258,Cartagena-c83bf0dcc291,570.3467642905822,4875.083636555912
Cartagena-c83bf0dcc291,Tenes-bcf7a64fa258,5523.960548577069,0.0
Midia-3dfd7036f3cc,Gelendzhik-4f847e0e589a,2943.777647099946,0.0
Gelendzhik-4f847e0e589a,Midia-3dfd7036f3cc,3177.4110421368273,0.0
Torrevieja-548b16afd91b,Escombreras-8ff2f5149d51,3223.6856341355315,1512.0223055670306
Escombreras-8ff2f5149d51,Torrevieja-548b16afd91b,7289.4675268474575,0.0
Novorossiysk-45a5021eee47,Bourgas-16d93a3bfdd3,2539.20220313005,0.0
Bourgas-16d93a3bfdd3,Novorossiysk-45a5021eee47,7007.875468590277,0.0
Bourgas-16d93a3bfdd3,Novorossiysk CPC-3b26a9570fd1,5215.457166489935,0.0
Novorossiysk CPC-3b26a9570fd1,Bourgas-16d93a3bfdd3,5411.196356143907,0.0
El Segundo-44e37d0a9803,Point Richmond-0ffdde27d38d,14567.800650484869,0.0
Point Richmond-0ffdde27d38d,El Segundo-44e37d0a9803,1362.7649959033847,380.44827216584014
Avalon-9dcfdaa2a4cd,El Segundo-44e37d0a9803,8651.61267370664,0.0
El Segundo-44e37d0a9803,Avalon-9dcfdaa2a4cd,16068.48659231078,0.0
Ellwood-55f918d53b7c,Point Richmond-0ffdde27d38d,488.13325745940523,0.0
Point Richmond-0ffdde27d38d,Ellwood-55f918d53b7c,21694.385806536786,0.0
Point Richmond-0ffdde27d38d,Avalon-9dcfdaa2a4cd,4328.0746100871565,0.0
Avalon-9dcfdaa2a4cd,Point Richmond-0ffdde27d38d,1724.8796474505145,0.0
Morro Bay-c3096d1f27b9,Point Richmond-0ffdde27d38d,9676.02095993324,0.0
Point Richmond-0ffdde27d38d,Morro Bay-c3096d1f27b9,22358.821788624155,0.0
Newport Beach-a7f62131303e,Point Richmond-0ffdde27d38d,8171.340474447145,288.9402514809212
Point Richmond-0ffdde27d38d,Newport Beach-a7f62131303e,671.5780917347013,0.0
Newport Beach-a7f62131303e,El Segundo-44e37d0a9803,4520.269358793294,27.28636951148933
El Segundo-44e37d0a9803,Newport Beach-a7f62131303e,803.6851507188578,0.0
Long Beach-4c3082f54073,San Diego-3ec4fffd4225,535.9344161577668,0.0
San Diego-3ec4fffd4225,Long Beach-4c3082f54073,10033.320610038929,118.0047968125607
Sausalito-f77f51563538,Point Richmond-0ffdde27d38d,2240.1838787916945,644.4998012992936
Point Richmond-0ffdde27d38d,Sausalito-f77f51563538,344.92098533676494,0.0
El Segundo-44e37d0a9803,San Diego-3ec4fffd4225,2632.260010844843,0.0
San Diego-3ec4fffd4225,El Segundo-44e37d0a9803,1241.1669463562746,538.5080369223265
Point Richmond-0ffdde27d38d,San Diego-3ec4fffd4225,239.26085570139406,0.0
San Diego-3ec4fffd4225,Point Richmond-0ffdde27d38d,3448.3317628832224,1065.768658571471
Newport Beach-a7f62131303e,Avalon-9dcfdaa2a4cd,175.15753064939602,0.0
Avalon-9dcfdaa2a4cd,Newport Beach-a7f62131303e,4014.511897046724,0.0
El Segundo-44e37d0a9803,San Francisco-5cbd79283bad,1049.8754819932037,7852.828317316784
San Francisco-5cbd79283bad,El Segundo-44e37d0a9803,4366.009771515897,0.0
San Diego-3ec4fffd4225,Newport Beach-a7f62131303e,1522.5625097547404,0.0
Newport Beach-a7f62131303e,San Diego-3ec4fffd4225,4304.5654616666325,0.0
Singapore-bfe15a9e31a0,El Segundo-44e37d0a9803,715.0361063585207,0.0
El Segundo-44e37d0a9803,Singapore-bfe15a9e31a0,1613.5975557757915,0.0
Long Beach-4c3082f54073,Charco Azul-07e1063ddabf,1362.356108369515,0.0
Charco Azul-07e1063ddabf,Long Beach-4c3082f54073,4596.543580649501,0.0
Long Beach-4c3082f54073,Port Hueneme-540f60da7884,1026.593950389997,956.918863804465
Port Hueneme-540f60da7884,Long Beach-4c3082f54073,10567.372772621391,0.0
Port Hueneme-540f60da7884,Avalon-9dcfdaa2a4cd,13221.136305389888,0.0
Avalon-9dcfdaa2a4cd,Port Hueneme-540f60da7884,19100.110019132193,1735.099592847351
Huntington Beach Terminal-4c09e4131acb,Avalon-9dcfdaa2a4cd,2459.7395227934903,0.0
Avalon-9dcfdaa2a4cd,Huntington Beach Terminal-4c09e4131acb,9710.32367182429,0.0
Port San Luis-5067ebb0e64f,Avalon-9dcfdaa2a4cd,3936.570556970973,0.0
Avalon-9dcfdaa2a4cd,Port San Luis-5067ebb0e64f,786.3763083828454,0.0
Monterey-481e2e304097,Avalon-9dcfdaa2a4cd,11560.63910173283,0.0
Avalon-9dcfdaa2a4cd,Monterey-481e2e304097,14549.232719806507,0.0
Newport Beach-a7f62131303e,Long Beach-4c3082f54073,8288.661418160129,1318.926279812116
Long Beach-4c3082f54073,Newport Beach-a7f62131303e,7196.424624271486,0.0
Labuan-7c41e61707fc,Paradip-bbfab942f25c,16598.43741571135,0.0
Paradip-bbfab942f25c,Labuan-7c41e61707fc,7824.438780706595,589.8888958846726
Tanjung Pelepas-71ae886ba35d,Qingdao-910e8b237492,8391.659843257066,0.0
Qingdao-910e8b237492,Tanjung Pelepas-71ae886ba35d,14506.911897078084,0.0
Qingdao-910e8b237492,Singapore-bfe15a9e31a0,10066.162831736001,0.0
Singapore-bfe15a9e31a0,Qingdao-910e8b237492,6924.920901182829,0.0
Ras Tanura-601e8fb13c3c,Mundra-77b0b5c9bfc5,21811.741301322465,0.0
Mundra-77b0b5c9bfc5,Ras Tanura-601e8fb13c3c,12322.271532414741,0.0
Wudam Naval Base-aa58dbb2bb6e,Hong Kong-0c90bc71ba92,2797.93062389578,58.32719963480047
Hong Kong-0c90bc71ba92,Wudam Naval Base-aa58dbb2bb6e,551.4645197978726,1885.1106701405872
Penara Terminal-d7cc9807a741,Map Ta Phut-202fdc862c4c,4680.834856681699,0.0
Map Ta Phut-202fdc862c4c,Penara Terminal-d7cc9807a741,24600.008539622446,0.0
NOSY BE-492eef2073e8,Galle Harbor-5d159c090d3b,5789.983712077607,0.0
Galle Harbor-5d159c090d3b,NOSY BE-492eef2073e8,1178.4838846649786,0.0
Kuala Tanjung-1aa47709b95d,Kuala Linggi Intl Port-6425839cf0d6,3274.721204261386,0.0
Kuala Linggi Intl Port-6425839cf0d6,Kuala Tanjung-1aa47709b95d,6068.172053931317,2000.049956625123
Skagen Havn-db9fa00eadc5,Davant-8ed4143ccb1f,1951.4902292445438,638.7318281811295
Davant-8ed4143ccb1f,Skagen Havn-db9fa00eadc5,2305.9635546658646,0.0
Amlwch-6eee8273399a,Tranmere-7a5883e42177,10119.903925278139,0.0
Tranmere-7a5883e42177,Amlwch-6eee8273399a,1443.0716313235557,0.0
Singapore-bfe15a9e31a0,Tianjin-6fb346c7ceca,262.71523503944354,0.0
Tianjin-6fb346c7ceca,Singapore-bfe15a9e31a0,9285.635250730013,0.0
Zhoushan-611472facb34,Kozmino-62a166ce6f35,284.2288423117827,0.0
Kozmino-62a166ce6f35,Zhoushan-611472facb34,10990.291806006788,2054.188530046254
Nakhodka-eaf8326ce14b,Long Beach-4c3082f54073,361.3942733029613,0.0
Long Beach-4c3082f54073,Nakhodka-eaf8326ce14b,3402.1070818954267,0.0
Bozcaada-66352f54629d,Midia-3dfd7036f3cc,3479.8471171972224,0.0
Midia-3dfd7036f3cc,Bozcaada-66352f54629d,5937.631586980403,0.0
Ceyhan-3b530c868db0,Genoa-65f8cdf3c546,713.0363357669113,0.0
Genoa-65f8cdf3c546,Ceyhan-3b530c868db0,2919.201940051064,0.0
Onsan-a7dc5f7a135b,De Kastri-152e8b122f41,8617.46042601421,0.0
De Kastri-152e8b122f41,Onsan-a7dc5f7a135b,2165.7543014373546,0.0
Zhoushan-611472facb34,Singapore-bfe15a9e31a0,5019.7697603572215,194.77371993978454
Singapore-bfe15a9e31a0,Zhoushan-611472facb34,1566.2455531564412,82.18155198481658
Singapore-bfe15a9e31a0,Malacca-d424d47f4e04,573.3977973922854,27.19315650529514
Malacca-d424d47f4e04,Singapore-bfe15a9e31a0,17372.48985507328,0.0
Malacca-d424d47f4e04,Sriracha-6848d1a49775,1308.5869103870969,0.0
Sriracha-6848d1a49775,Malacca-d424d47f4e04,1445.7004187772866,772.9363951964086
Pasir Gudang-afa2862ca9bc,Tanjung Langsat-306a4b339ba9,3881.430736807876,0.0
Tanjung Langsat-306a4b339ba9,Pasir Gudang-afa2862ca9bc,6477.7673027221535,0.0
Nansha-30b0e011c238,Yangpu-da9d66d9e3a9,289.9717925466981,556.4295687903374
Yangpu-da9d66d9e3a9,Nansha-30b0e011c238,4311.968836549619,396.2529538048013
Huizhou-59dc66ffb6ae,Nansha-30b0e011c238,12822.825611236238,0.0
Nansha-30b0e011c238,Huizhou-59dc66ffb6ae,2578.4066429146287,0.0
Nansha-30b0e011c238,Dalian-641923403d46,1135.0573541924712,0.0
Dalian-641923403d46,Nansha-30b0e011c238,3964.4928379599187,0.0
Beilun-16a7df7c1e03,Dalian-641923403d46,3141.7243483370958,0.0
Dalian-641923403d46,Beilun-16a7df7c1e03,7844.089870766753,0.0
Huizhou-59dc66ffb6ae,Yantian-856379709c13,7306.211640087514,0.0
Yantian-856379709c13,Huizhou-59dc66ffb6ae,5653.083027716925,0.0
Yantian-856379709c13,Dongying-5b327b4206b2,3096.3743170060934,0.0
Dongying-5b327b4206b2,Yantian-856379709c13,1169.3726483173668,0.0
Dongying-5b327b4206b2,Dalian-641923403d46,651.9813355950278,0.0
Dalian-641923403d46,Dongying-5b327b4206b2,3311.1426454064103,0.0
Beilun-16a7df7c1e03,Jinghai-cc7e1300b78d,19609.077798159757,40.20159040194321
Jinghai-cc7e1300b78d,Beilun-16a7df7c1e03,28104.622217358927,0.0
Jinghai-cc7e1300b78d,Huizhou-59dc66ffb6ae,1791.144534346174,0.0
Huizhou-59dc66ffb6ae,Jinghai-cc7e1300b78d,5137.691384083273,0.0
Jinzhou Wan-15248fa643b9,Dalian-641923403d46,6461.028348033197,778.7788337711262
